#-------------
# Summary
# TF=0.001
# DM: T(decouple)~= 138.85569975532263 | T(decay)~= None | Omega h^2 (@TF) = 20.1
# 
# Mediator: T(decouple)~= 27.405431239639892 | T(decay)~= 0.682954887726271 | Omega h^2 (@decay) = 2.27e-34
# 
# Delta Neff (T = 0.001) = 0 
#-------------
#--------------
#      x            T            R            S           n_DM        rho_DM     n_Mediator  rho_Mediator
 6.5626E+00   1.5067E+01   7.0809E+02   4.6375E+13   9.7425E-01   5.0105E+02   2.9621E-04   1.5155E-01 
 6.5659E+00   1.5017E+01   7.1049E+02   4.6375E+13   9.4811E-01   4.8772E+02   2.9183E-04   1.4930E-01 
 6.5693E+00   1.4967E+01   7.1289E+02   4.6375E+13   9.2260E-01   4.7471E+02   2.8749E-04   1.4708E-01 
 6.5727E+00   1.4917E+01   7.1530E+02   4.6375E+13   8.9770E-01   4.6201E+02   2.8319E-04   1.4488E-01 
 6.5761E+00   1.4867E+01   7.1772E+02   4.6375E+13   8.7342E-01   4.4962E+02   2.7895E-04   1.4270E-01 
 6.5795E+00   1.4818E+01   7.2015E+02   4.6375E+13   8.4972E-01   4.3753E+02   2.7476E-04   1.4055E-01 
 6.5828E+00   1.4768E+01   7.2259E+02   4.6375E+13   8.2660E-01   4.2574E+02   2.7062E-04   1.3844E-01 
 6.5862E+00   1.4719E+01   7.2504E+02   4.6375E+13   8.0405E-01   4.1423E+02   2.6654E-04   1.3635E-01 
 6.5896E+00   1.4671E+01   7.2749E+02   4.6375E+13   7.8200E-01   4.0298E+02   2.6252E-04   1.3428E-01 
 6.5930E+00   1.4622E+01   7.2995E+02   4.6375E+13   7.6054E-01   3.9203E+02   2.5855E-04   1.3225E-01 
 6.5964E+00   1.4573E+01   7.3242E+02   4.6375E+13   7.3966E-01   3.8137E+02   2.5465E-04   1.3026E-01 
 6.5997E+00   1.4524E+01   7.3490E+02   4.6375E+13   7.1919E-01   3.7092E+02   2.5077E-04   1.2827E-01 
 6.6031E+00   1.4475E+01   7.3739E+02   4.6375E+13   6.9924E-01   3.6074E+02   2.4695E-04   1.2631E-01 
 6.6065E+00   1.4427E+01   7.3989E+02   4.6375E+13   6.7984E-01   3.5083E+02   2.4318E-04   1.2438E-01 
 6.6099E+00   1.4379E+01   7.4239E+02   4.6375E+13   6.6090E-01   3.4116E+02   2.3945E-04   1.2247E-01 
 6.6133E+00   1.4332E+01   7.4490E+02   4.6375E+13   6.4242E-01   3.3173E+02   2.3577E-04   1.2059E-01 
 6.6166E+00   1.4284E+01   7.4743E+02   4.6375E+13   6.2441E-01   3.2253E+02   2.3213E-04   1.1872E-01 
 6.6200E+00   1.4236E+01   7.4996E+02   4.6375E+13   6.0686E-01   3.1357E+02   2.2854E-04   1.1688E-01 
 6.6234E+00   1.4189E+01   7.5249E+02   4.6375E+13   5.8977E-01   3.0484E+02   2.2499E-04   1.1507E-01 
 6.6268E+00   1.4141E+01   7.5504E+02   4.6375E+13   5.7313E-01   2.9633E+02   2.2149E-04   1.1327E-01 
 6.6302E+00   1.4094E+01   7.5760E+02   4.6375E+13   5.5691E-01   2.8805E+02   2.1804E-04   1.1151E-01 
 6.6335E+00   1.4047E+01   7.6016E+02   4.6375E+13   5.4111E-01   2.7997E+02   2.1464E-04   1.0977E-01 
 6.6369E+00   1.4000E+01   7.6273E+02   4.6375E+13   5.2572E-01   2.7210E+02   2.1130E-04   1.0806E-01 
 6.6403E+00   1.3954E+01   7.6532E+02   4.6375E+13   5.1073E-01   2.6444E+02   2.0800E-04   1.0637E-01 
 6.6437E+00   1.3907E+01   7.6791E+02   4.6375E+13   4.9612E-01   2.5697E+02   2.0474E-04   1.0470E-01 
 6.6470E+00   1.3860E+01   7.7050E+02   4.6375E+13   4.8190E-01   2.4970E+02   2.0153E-04   1.0306E-01 
 6.6504E+00   1.3813E+01   7.7311E+02   4.6375E+13   4.6804E-01   2.4261E+02   1.9836E-04   1.0143E-01 
 6.6538E+00   1.3768E+01   7.7573E+02   4.6375E+13   4.5455E-01   2.3570E+02   1.9523E-04   9.9831E-02 
 6.6572E+00   1.3722E+01   7.7836E+02   4.6375E+13   4.4140E-01   2.2898E+02   1.9214E-04   9.8251E-02 
 6.6606E+00   1.3677E+01   7.8099E+02   4.6375E+13   4.2861E-01   2.2243E+02   1.8910E-04   9.6690E-02 
 6.6639E+00   1.3631E+01   7.8363E+02   4.6375E+13   4.1614E-01   2.1605E+02   1.8608E-04   9.5148E-02 
 6.6673E+00   1.3586E+01   7.8629E+02   4.6375E+13   4.0401E-01   2.0984E+02   1.8311E-04   9.3627E-02 
 6.6707E+00   1.3540E+01   7.8895E+02   4.6375E+13   3.9220E-01   2.0380E+02   1.8018E-04   9.2125E-02 
 6.6741E+00   1.3495E+01   7.9162E+02   4.6375E+13   3.8070E-01   1.9791E+02   1.7728E-04   9.0642E-02 
 6.6775E+00   1.3450E+01   7.9430E+02   4.6375E+13   3.6951E-01   1.9218E+02   1.7442E-04   8.9179E-02 
 6.6808E+00   1.3405E+01   7.9699E+02   4.6375E+13   3.5862E-01   1.8660E+02   1.7160E-04   8.7736E-02 
 6.6842E+00   1.3361E+01   7.9968E+02   4.6375E+13   3.4802E-01   1.8117E+02   1.6882E-04   8.6313E-02 
 6.6876E+00   1.3316E+01   8.0239E+02   4.6375E+13   3.3771E-01   1.7588E+02   1.6608E-04   8.4910E-02 
 6.6910E+00   1.3271E+01   8.0511E+02   4.6375E+13   3.2767E-01   1.7073E+02   1.6338E-04   8.3527E-02 
 6.6944E+00   1.3226E+01   8.0783E+02   4.6375E+13   3.1790E-01   1.6573E+02   1.6071E-04   8.2163E-02 
 6.6977E+00   1.3181E+01   8.1057E+02   4.6375E+13   3.0840E-01   1.6086E+02   1.5809E-04   8.0819E-02 
 6.7011E+00   1.3138E+01   8.1331E+02   4.6375E+13   2.9916E-01   1.5612E+02   1.5550E-04   7.9495E-02 
 6.7045E+00   1.3094E+01   8.1606E+02   4.6375E+13   2.9017E-01   1.5151E+02   1.5295E-04   7.8190E-02 
 6.7079E+00   1.3050E+01   8.1882E+02   4.6375E+13   2.8143E-01   1.4702E+02   1.5044E-04   7.6904E-02 
 6.7112E+00   1.3007E+01   8.2160E+02   4.6375E+13   2.7292E-01   1.4266E+02   1.4796E-04   7.5636E-02 
 6.7146E+00   1.2963E+01   8.2438E+02   4.6375E+13   2.6466E-01   1.3841E+02   1.4552E-04   7.4387E-02 
 6.7180E+00   1.2920E+01   8.2717E+02   4.6375E+13   2.5662E-01   1.3428E+02   1.4311E-04   7.3156E-02 
 6.7214E+00   1.2876E+01   8.2997E+02   4.6374E+13   2.4880E-01   1.3027E+02   1.4074E-04   7.1942E-02 
 6.7248E+00   1.2833E+01   8.3278E+02   4.6374E+13   2.4120E-01   1.2636E+02   1.3840E-04   7.0745E-02 
 6.7281E+00   1.2791E+01   8.3560E+02   4.6374E+13   2.3381E-01   1.2257E+02   1.3609E-04   6.9566E-02 
 6.7315E+00   1.2748E+01   8.3842E+02   4.6374E+13   2.2663E-01   1.1888E+02   1.3382E-04   6.8403E-02 
 6.7349E+00   1.2705E+01   8.4126E+02   4.6374E+13   2.1965E-01   1.1529E+02   1.3158E-04   6.7256E-02 
 6.7383E+00   1.2663E+01   8.4411E+02   4.6374E+13   2.1287E-01   1.1180E+02   1.2937E-04   6.6124E-02 
 6.7417E+00   1.2620E+01   8.4697E+02   4.6374E+13   2.0628E-01   1.0841E+02   1.2718E-04   6.5005E-02 
 6.7450E+00   1.2574E+01   8.4983E+02   4.6374E+13   1.9988E-01   1.0512E+02   1.2502E-04   6.3901E-02 
 6.7484E+00   1.2519E+01   8.5271E+02   4.6374E+13   1.9365E-01   1.0191E+02   1.2288E-04   6.2806E-02 
 6.7518E+00   1.2465E+01   8.5560E+02   4.6374E+13   1.8761E-01   9.8804E+01   1.2075E-04   6.1714E-02 
 6.7552E+00   1.2410E+01   8.5849E+02   4.6374E+13   1.8174E-01   9.5782E+01   1.1863E-04   6.0629E-02 
 6.7586E+00   1.2355E+01   8.6140E+02   4.6374E+13   1.7604E-01   9.2842E+01   1.1655E-04   5.9568E-02 
 6.7619E+00   1.2301E+01   8.6431E+02   4.6374E+13   1.7049E-01   8.9986E+01   1.1455E-04   5.8546E-02 
 6.7653E+00   1.2268E+01   8.6724E+02   4.6374E+13   1.6512E-01   8.7218E+01   1.1259E-04   5.7541E-02 
 6.7687E+00   1.2235E+01   8.7017E+02   4.6374E+13   1.5990E-01   8.4525E+01   1.1066E-04   5.6556E-02 
 6.7721E+00   1.2202E+01   8.7312E+02   4.6374E+13   1.5481E-01   8.1903E+01   1.0877E-04   5.5591E-02 
 6.7755E+00   1.2169E+01   8.7607E+02   4.6374E+13   1.4989E-01   7.9361E+01   1.0692E-04   5.4642E-02 
 6.7788E+00   1.2136E+01   8.7904E+02   4.6374E+13   1.4510E-01   7.6891E+01   1.0509E-04   5.3707E-02 
 6.7822E+00   1.2103E+01   8.8202E+02   4.6374E+13   1.4044E-01   7.4488E+01   1.0329E-04   5.2785E-02 
 6.7856E+00   1.2070E+01   8.8500E+02   4.6374E+13   1.3593E-01   7.2160E+01   1.0152E-04   5.1879E-02 
 6.7890E+00   1.2037E+01   8.8800E+02   4.6374E+13   1.3155E-01   6.9897E+01   9.9762E-05   5.0981E-02 
 6.7923E+00   1.2001E+01   8.9100E+02   4.6374E+13   1.2729E-01   6.7699E+01   9.8021E-05   5.0091E-02 
 6.7957E+00   1.1961E+01   8.9402E+02   4.6374E+13   1.2318E-01   6.5569E+01   9.6310E-05   4.9216E-02 
 6.7991E+00   1.1921E+01   8.9704E+02   4.6374E+13   1.1918E-01   6.3503E+01   9.4622E-05   4.8353E-02 
 6.8025E+00   1.1881E+01   9.0008E+02   4.6374E+13   1.1530E-01   6.1494E+01   9.2953E-05   4.7499E-02 
 6.8059E+00   1.1841E+01   9.0313E+02   4.6374E+13   1.1153E-01   5.9545E+01   9.1306E-05   4.6657E-02 
 6.8092E+00   1.1801E+01   9.0618E+02   4.6374E+13   1.0788E-01   5.7655E+01   8.9686E-05   4.5828E-02 
 6.8126E+00   1.1761E+01   9.0925E+02   4.6374E+13   1.0434E-01   5.5822E+01   8.8093E-05   4.5014E-02 
 6.8160E+00   1.1722E+01   9.1233E+02   4.6374E+13   1.0091E-01   5.4045E+01   8.6525E-05   4.4212E-02 
 6.8194E+00   1.1683E+01   9.1542E+02   4.6374E+13   9.7587E-02   5.2321E+01   8.4984E-05   4.3424E-02 
 6.8228E+00   1.1644E+01   9.1852E+02   4.6374E+13   9.4364E-02   5.0648E+01   8.3468E-05   4.2649E-02 
 6.8261E+00   1.1605E+01   9.2162E+02   4.6374E+13   9.1240E-02   4.9027E+01   8.1977E-05   4.1887E-02 
 6.8295E+00   1.1566E+01   9.2474E+02   4.6374E+13   8.8211E-02   4.7454E+01   8.0507E-05   4.1135E-02 
 6.8329E+00   1.1527E+01   9.2787E+02   4.6374E+13   8.5275E-02   4.5928E+01   7.9058E-05   4.0394E-02 
 6.8363E+00   1.1488E+01   9.3101E+02   4.6374E+13   8.2430E-02   4.4449E+01   7.7630E-05   3.9664E-02 
 6.8397E+00   1.1450E+01   9.3417E+02   4.6374E+13   7.9672E-02   4.3015E+01   7.6226E-05   3.8946E-02 
 6.8430E+00   1.1412E+01   9.3733E+02   4.6374E+13   7.7000E-02   4.1624E+01   7.4845E-05   3.8240E-02 
 6.8464E+00   1.1374E+01   9.4050E+02   4.6374E+13   7.4410E-02   4.0276E+01   7.3486E-05   3.7545E-02 
 6.8498E+00   1.1336E+01   9.4368E+02   4.6374E+13   7.1901E-02   3.8969E+01   7.2149E-05   3.6862E-02 
 6.8532E+00   1.1297E+01   9.4688E+02   4.6374E+13   6.9471E-02   3.7702E+01   7.0833E-05   3.6189E-02 
 6.8565E+00   1.1259E+01   9.5008E+02   4.6374E+13   6.7116E-02   3.6474E+01   6.9539E-05   3.5527E-02 
 6.8599E+00   1.1221E+01   9.5330E+02   4.6374E+13   6.4835E-02   3.5284E+01   6.8266E-05   3.4877E-02 
 6.8633E+00   1.1184E+01   9.5653E+02   4.6374E+13   6.2626E-02   3.4130E+01   6.7016E-05   3.4238E-02 
 6.8667E+00   1.1147E+01   9.5976E+02   4.6374E+13   6.0487E-02   3.3013E+01   6.5787E-05   3.3609E-02 
 6.8701E+00   1.1109E+01   9.6301E+02   4.6374E+13   5.8415E-02   3.1930E+01   6.4575E-05   3.2990E-02 
 6.8734E+00   1.1072E+01   9.6627E+02   4.6374E+13   5.6410E-02   3.0881E+01   6.3381E-05   3.2379E-02 
 6.8768E+00   1.1035E+01   9.6954E+02   4.6374E+13   5.4468E-02   2.9864E+01   6.2205E-05   3.1778E-02 
 6.8802E+00   1.0998E+01   9.7282E+02   4.6374E+13   5.2588E-02   2.8880E+01   6.1049E-05   3.1187E-02 
 6.8836E+00   1.0960E+01   9.7612E+02   4.6374E+13   5.0769E-02   2.7926E+01   5.9913E-05   3.0606E-02 
 6.8870E+00   1.0924E+01   9.7942E+02   4.6374E+13   4.9007E-02   2.7002E+01   5.8796E-05   3.0035E-02 
 6.8903E+00   1.0888E+01   9.8274E+02   4.6374E+13   4.7303E-02   2.6108E+01   5.7697E-05   2.9474E-02 
 6.8937E+00   1.0851E+01   9.8606E+02   4.6374E+13   4.5654E-02   2.5242E+01   5.6617E-05   2.8922E-02 
 6.8971E+00   1.0815E+01   9.8940E+02   4.6374E+13   4.4058E-02   2.4403E+01   5.5554E-05   2.8379E-02 
 6.9005E+00   1.0778E+01   9.9275E+02   4.6374E+13   4.2514E-02   2.3591E+01   5.4508E-05   2.7844E-02 
 6.9039E+00   1.0742E+01   9.9611E+02   4.6374E+13   4.1020E-02   2.2805E+01   5.3479E-05   2.7318E-02 
 6.9072E+00   1.0706E+01   9.9948E+02   4.6374E+13   3.9575E-02   2.2044E+01   5.2467E-05   2.6801E-02 
 6.9106E+00   1.0670E+01   1.0029E+03   4.6374E+13   3.8178E-02   2.1307E+01   5.1471E-05   2.6292E-02 
 6.9140E+00   1.0634E+01   1.0063E+03   4.6374E+13   3.6827E-02   2.0594E+01   5.0492E-05   2.5791E-02 
 6.9174E+00   1.0599E+01   1.0097E+03   4.6374E+13   3.5520E-02   1.9904E+01   4.9529E-05   2.5299E-02 
 6.9208E+00   1.0563E+01   1.0131E+03   4.6374E+13   3.4256E-02   1.9236E+01   4.8584E-05   2.4816E-02 
 6.9241E+00   1.0528E+01   1.0165E+03   4.6374E+13   3.3034E-02   1.8590E+01   4.7657E-05   2.4342E-02 
 6.9275E+00   1.0492E+01   1.0200E+03   4.6374E+13   3.1853E-02   1.7965E+01   4.6745E-05   2.3877E-02 
 6.9309E+00   1.0457E+01   1.0234E+03   4.6374E+13   3.0711E-02   1.7360E+01   4.5848E-05   2.3418E-02 
 6.9343E+00   1.0422E+01   1.0269E+03   4.6374E+13   2.9608E-02   1.6774E+01   4.4965E-05   2.2967E-02 
 6.9376E+00   1.0387E+01   1.0303E+03   4.6374E+13   2.8541E-02   1.6208E+01   4.4098E-05   2.2523E-02 
 6.9410E+00   1.0352E+01   1.0338E+03   4.6374E+13   2.7510E-02   1.5660E+01   4.3245E-05   2.2088E-02 
 6.9444E+00   1.0317E+01   1.0373E+03   4.6374E+13   2.6514E-02   1.5131E+01   4.2406E-05   2.1659E-02 
 6.9478E+00   1.0283E+01   1.0408E+03   4.6374E+13   2.5552E-02   1.4618E+01   4.1583E-05   2.1238E-02 
 6.9512E+00   1.0248E+01   1.0444E+03   4.6374E+13   2.4623E-02   1.4123E+01   4.0773E-05   2.0825E-02 
 6.9545E+00   1.0214E+01   1.0479E+03   4.6374E+13   2.3725E-02   1.3644E+01   3.9978E-05   2.0418E-02 
 6.9579E+00   1.0180E+01   1.0514E+03   4.6374E+13   2.2857E-02   1.3181E+01   3.9196E-05   2.0019E-02 
 6.9613E+00   1.0147E+01   1.0550E+03   4.6374E+13   2.2020E-02   1.2733E+01   3.8429E-05   1.9627E-02 
 6.9647E+00   1.0113E+01   1.0586E+03   4.6374E+13   2.1211E-02   1.2300E+01   3.7674E-05   1.9241E-02 
 6.9681E+00   1.0079E+01   1.0622E+03   4.6374E+13   2.0430E-02   1.1881E+01   3.6933E-05   1.8863E-02 
 6.9714E+00   1.0046E+01   1.0658E+03   4.6374E+13   1.9675E-02   1.1476E+01   3.6206E-05   1.8491E-02 
 6.9748E+00   1.0012E+01   1.0694E+03   4.6374E+13   1.8947E-02   1.1085E+01   3.5492E-05   1.8126E-02 
 6.9782E+00   9.9787E+00   1.0730E+03   4.6374E+13   1.8245E-02   1.0707E+01   3.4791E-05   1.7768E-02 
 6.9816E+00   9.9453E+00   1.0766E+03   4.6374E+13   1.7566E-02   1.0342E+01   3.4103E-05   1.7416E-02 
 6.9850E+00   9.9119E+00   1.0803E+03   4.6374E+13   1.6911E-02   9.9885E+00   3.3426E-05   1.7071E-02 
 6.9883E+00   9.8785E+00   1.0839E+03   4.6374E+13   1.6280E-02   9.6473E+00   3.2761E-05   1.6731E-02 
 6.9917E+00   9.8451E+00   1.0876E+03   4.6374E+13   1.5670E-02   9.3176E+00   3.2108E-05   1.6397E-02 
 6.9951E+00   9.8118E+00   1.0913E+03   4.6374E+13   1.5082E-02   8.9991E+00   3.1465E-05   1.6068E-02 
 6.9985E+00   9.7784E+00   1.0950E+03   4.6374E+13   1.4514E-02   8.6914E+00   3.0833E-05   1.5746E-02 
 7.0018E+00   9.7454E+00   1.0987E+03   4.6374E+13   1.3967E-02   8.3941E+00   3.0212E-05   1.5428E-02 
 7.0052E+00   9.7126E+00   1.1024E+03   4.6374E+13   1.3439E-02   8.1070E+00   2.9601E-05   1.5116E-02 
 7.0086E+00   9.6798E+00   1.1061E+03   4.6374E+13   1.2929E-02   7.8296E+00   2.9002E-05   1.4810E-02 
 7.0120E+00   9.6470E+00   1.1099E+03   4.6374E+13   1.2438E-02   7.5617E+00   2.8414E-05   1.4510E-02 
 7.0154E+00   9.6142E+00   1.1136E+03   4.6374E+13   1.1965E-02   7.3030E+00   2.7836E-05   1.4215E-02 
 7.0187E+00   9.5814E+00   1.1174E+03   4.6374E+13   1.1508E-02   7.0532E+00   2.7271E-05   1.3926E-02 
 7.0221E+00   9.5486E+00   1.1212E+03   4.6374E+13   1.1068E-02   6.8119E+00   2.6717E-05   1.3643E-02 
 7.0255E+00   9.5168E+00   1.1250E+03   4.6374E+13   1.0644E-02   6.5790E+00   2.6174E-05   1.3366E-02 
 7.0289E+00   9.4850E+00   1.1288E+03   4.6374E+13   1.0235E-02   6.3541E+00   2.5642E-05   1.3094E-02 
 7.0323E+00   9.4533E+00   1.1326E+03   4.6374E+13   9.8410E-03   6.1369E+00   2.5120E-05   1.2827E-02 
 7.0356E+00   9.4215E+00   1.1364E+03   4.6374E+13   9.4611E-03   5.9272E+00   2.4608E-05   1.2566E-02 
 7.0390E+00   9.3897E+00   1.1403E+03   4.6374E+13   9.0952E-03   5.7248E+00   2.4105E-05   1.2309E-02 
 7.0424E+00   9.3579E+00   1.1441E+03   4.6374E+13   8.7425E-03   5.5295E+00   2.3610E-05   1.2056E-02 
 7.0458E+00   9.3263E+00   1.1480E+03   4.6374E+13   8.4028E-03   5.3409E+00   2.3123E-05   1.1807E-02 
 7.0492E+00   9.2952E+00   1.1519E+03   4.6374E+13   8.0756E-03   5.1589E+00   2.2644E-05   1.1562E-02 
 7.0525E+00   9.2642E+00   1.1558E+03   4.6374E+13   7.7604E-03   4.9832E+00   2.2173E-05   1.1322E-02 
 7.0559E+00   9.2331E+00   1.1597E+03   4.6374E+13   7.4568E-03   4.8137E+00   2.1709E-05   1.1085E-02 
 7.0593E+00   9.2020E+00   1.1636E+03   4.6374E+13   7.1645E-03   4.6500E+00   2.1255E-05   1.0853E-02 
 7.0627E+00   9.1710E+00   1.1676E+03   4.6374E+13   6.8829E-03   4.4921E+00   2.0809E-05   1.0625E-02 
 7.0661E+00   9.1399E+00   1.1715E+03   4.6374E+13   6.6119E-03   4.3398E+00   2.0372E-05   1.0402E-02 
 7.0694E+00   9.1091E+00   1.1755E+03   4.6374E+13   6.3509E-03   4.1927E+00   1.9944E-05   1.0183E-02 
 7.0728E+00   9.0787E+00   1.1795E+03   4.6374E+13   6.0998E-03   4.0509E+00   1.9525E-05   9.9692E-03 
 7.0762E+00   9.0484E+00   1.1835E+03   4.6374E+13   5.8580E-03   3.9140E+00   1.9115E-05   9.7597E-03 
 7.0796E+00   9.0180E+00   1.1875E+03   4.6374E+13   5.6253E-03   3.7819E+00   1.8714E-05   9.5548E-03 
 7.0829E+00   8.9876E+00   1.1915E+03   4.6374E+13   5.4013E-03   3.6545E+00   1.8321E-05   9.3543E-03 
 7.0863E+00   8.9573E+00   1.1955E+03   4.6374E+13   5.1858E-03   3.5316E+00   1.7937E-05   9.1581E-03 
 7.0897E+00   8.9269E+00   1.1996E+03   4.6374E+13   4.9785E-03   3.4130E+00   1.7560E-05   8.9657E-03 
 7.0931E+00   8.8969E+00   1.2036E+03   4.6374E+13   4.7790E-03   3.2986E+00   1.7191E-05   8.7771E-03 
 7.0965E+00   8.8672E+00   1.2077E+03   4.6374E+13   4.5871E-03   3.1883E+00   1.6829E-05   8.5922E-03 
 7.0998E+00   8.8376E+00   1.2118E+03   4.6374E+13   4.4026E-03   3.0818E+00   1.6473E-05   8.4105E-03 
 7.1032E+00   8.8079E+00   1.2159E+03   4.6374E+13   4.2251E-03   2.9792E+00   1.6124E-05   8.2319E-03 
 7.1066E+00   8.7782E+00   1.2200E+03   4.6374E+13   4.0544E-03   2.8802E+00   1.5780E-05   8.0566E-03 
 7.1100E+00   8.7485E+00   1.2241E+03   4.6374E+13   3.8902E-03   2.7847E+00   1.5443E-05   7.8842E-03 
 7.1134E+00   8.7189E+00   1.2283E+03   4.6374E+13   3.7324E-03   2.6925E+00   1.5111E-05   7.7148E-03 
 7.1167E+00   8.6898E+00   1.2324E+03   4.6374E+13   3.5806E-03   2.6037E+00   1.4785E-05   7.5483E-03 
 7.1201E+00   8.6609E+00   1.2366E+03   4.6374E+13   3.4347E-03   2.5180E+00   1.4465E-05   7.3849E-03 
 7.1235E+00   8.6321E+00   1.2408E+03   4.6374E+13   3.2945E-03   2.4354E+00   1.4151E-05   7.2244E-03 
 7.1269E+00   8.6032E+00   1.2450E+03   4.6374E+13   3.1597E-03   2.3557E+00   1.3842E-05   7.0669E-03 
 7.1303E+00   8.5744E+00   1.2492E+03   4.6374E+13   3.0302E-03   2.2788E+00   1.3542E-05   6.9133E-03 
 7.1336E+00   8.5455E+00   1.2534E+03   4.6374E+13   2.9058E-03   2.2047E+00   1.3249E-05   6.7637E-03 
 7.1370E+00   8.5167E+00   1.2577E+03   4.6374E+13   2.7862E-03   2.1331E+00   1.2964E-05   6.6182E-03 
 7.1404E+00   8.4862E+00   1.2619E+03   4.6374E+13   2.6713E-03   2.0642E+00   1.2683E-05   6.4747E-03 
 7.1438E+00   8.4552E+00   1.2662E+03   4.6374E+13   2.5609E-03   1.9977E+00   1.2406E-05   6.3336E-03 
 7.1472E+00   8.4243E+00   1.2705E+03   4.6374E+13   2.4549E-03   1.9336E+00   1.2134E-05   6.1946E-03 
 7.1505E+00   8.3934E+00   1.2748E+03   4.6374E+13   2.3532E-03   1.8718E+00   1.1868E-05   6.0586E-03 
 7.1539E+00   8.3625E+00   1.2791E+03   4.6374E+13   2.2554E-03   1.8122E+00   1.1607E-05   5.9253E-03 
 7.1573E+00   8.3316E+00   1.2834E+03   4.6374E+13   2.1616E-03   1.7547E+00   1.1351E-05   5.7946E-03 
 7.1607E+00   8.3037E+00   1.2878E+03   4.6374E+13   2.0715E-03   1.6992E+00   1.1102E-05   5.6673E-03 
 7.1640E+00   8.2783E+00   1.2921E+03   4.6374E+13   1.9849E-03   1.6458E+00   1.0859E-05   5.5432E-03 
 7.1674E+00   8.2529E+00   1.2965E+03   4.6374E+13   1.9019E-03   1.5942E+00   1.0622E-05   5.4222E-03 
 7.1708E+00   8.2276E+00   1.3009E+03   4.6374E+13   1.8221E-03   1.5445E+00   1.0389E-05   5.3032E-03 
 7.1742E+00   8.2022E+00   1.3053E+03   4.6374E+13   1.7455E-03   1.4965E+00   1.0160E-05   5.1864E-03 
 7.1776E+00   8.1768E+00   1.3097E+03   4.6374E+13   1.6721E-03   1.4502E+00   9.9353E-06   5.0717E-03 
 7.1809E+00   8.1514E+00   1.3141E+03   4.6374E+13   1.6015E-03   1.4056E+00   9.7155E-06   4.9594E-03 
 7.1843E+00   8.1256E+00   1.3186E+03   4.6374E+13   1.5338E-03   1.3626E+00   9.4999E-06   4.8494E-03 
 7.1877E+00   8.0961E+00   1.3231E+03   4.6374E+13   1.4689E-03   1.3210E+00   9.2885E-06   4.7414E-03 
 7.1911E+00   8.0665E+00   1.3275E+03   4.6374E+13   1.4066E-03   1.2810E+00   9.0813E-06   4.6356E-03 
 7.1945E+00   8.0370E+00   1.3320E+03   4.6374E+13   1.3468E-03   1.2424E+00   8.8781E-06   4.5319E-03 
 7.1978E+00   8.0075E+00   1.3365E+03   4.6374E+13   1.2895E-03   1.2051E+00   8.6788E-06   4.4301E-03 
 7.2012E+00   7.9780E+00   1.3411E+03   4.6374E+13   1.2345E-03   1.1692E+00   8.4838E-06   4.3306E-03 
 7.2046E+00   7.9484E+00   1.3456E+03   4.6374E+13   1.1818E-03   1.1345E+00   8.2929E-06   4.2331E-03 
 7.2080E+00   7.9228E+00   1.3502E+03   4.6374E+13   1.1313E-03   1.1011E+00   8.1062E-06   4.1378E-03 
 7.2114E+00   7.8981E+00   1.3547E+03   4.6374E+13   1.0828E-03   1.0688E+00   7.9242E-06   4.0448E-03 
 7.2147E+00   7.8733E+00   1.3593E+03   4.6374E+13   1.0363E-03   1.0377E+00   7.7466E-06   3.9542E-03 
 7.2181E+00   7.8486E+00   1.3639E+03   4.6374E+13   9.9177E-04   1.0076E+00   7.5733E-06   3.8657E-03 
 7.2215E+00   7.8238E+00   1.3685E+03   4.6374E+13   9.4906E-04   9.7866E-01   7.4031E-06   3.7788E-03 
 7.2249E+00   7.7990E+00   1.3732E+03   4.6374E+13   9.0810E-04   9.5067E-01   7.2363E-06   3.6936E-03 
 7.2282E+00   7.7743E+00   1.3778E+03   4.6374E+13   8.6885E-04   9.2366E-01   7.0727E-06   3.6101E-03 
 7.2316E+00   7.7489E+00   1.3825E+03   4.6374E+13   8.3123E-04   8.9759E-01   6.9123E-06   3.5282E-03 
 7.2350E+00   7.7231E+00   1.3871E+03   4.6374E+13   7.9518E-04   8.7242E-01   6.7550E-06   3.4479E-03 
 7.2384E+00   7.6972E+00   1.3918E+03   4.6374E+13   7.6063E-04   8.4812E-01   6.6008E-06   3.3692E-03 
 7.2418E+00   7.6714E+00   1.3966E+03   4.6374E+13   7.2753E-04   8.2466E-01   6.4501E-06   3.2922E-03 
 7.2451E+00   7.6455E+00   1.4013E+03   4.6374E+13   6.9583E-04   8.0201E-01   6.3027E-06   3.2170E-03 
 7.2485E+00   7.6197E+00   1.4060E+03   4.6374E+13   6.6545E-04   7.8013E-01   6.1587E-06   3.1435E-03 
 7.2519E+00   7.5938E+00   1.4108E+03   4.6374E+13   6.3636E-04   7.5901E-01   6.0179E-06   3.0716E-03 
 7.2553E+00   7.5684E+00   1.4156E+03   4.6374E+13   6.0850E-04   7.3861E-01   5.8804E-06   3.0014E-03 
 7.2587E+00   7.5431E+00   1.4204E+03   4.6374E+13   5.8181E-04   7.1890E-01   5.7460E-06   2.9327E-03 
 7.2620E+00   7.5178E+00   1.4252E+03   4.6374E+13   5.5626E-04   6.9986E-01   5.6144E-06   2.8656E-03 
 7.2654E+00   7.4926E+00   1.4300E+03   4.6374E+13   5.3180E-04   6.8146E-01   5.4857E-06   2.7999E-03 
